list_date	action	fund_code	fund_name	company	inception_date	redemption_date	growth_quota_date	dividend_freq	tsumitate_target
20230621	追加	9Y311219	アジア　サプライチェーン株式ファンド	カレラアセットマネジメント株式会社	20210929	20530920	20240104	四半期	非対象
20230621	追加	9Y315134	オランダ株式ファンド	カレラアセットマネジメント株式会社	20130423	20530415	20240104	年2回	非対象
20230621	追加	9Y313132	カレラ　Ｊリートファンド	カレラアセットマネジメント株式会社	20130227	20530217	20240104	四半期	非対象
20230621	追加	9Y319165	カレラ　日本小型株式ファンド	カレラアセットマネジメント株式会社	20160531	20530515	20240104	年2回	非対象
20230621	追加	9Y312222	カレラＢＥＶ関連株ファンド	カレラアセットマネジメント株式会社	20220225	20530220	20240104	四半期	非対象
20230621	追加	9Y315202	カレラ改日本株式ファンド	カレラアセットマネジメント株式会社	20200227	20530220	20240104	四半期	非対象
20230621	追加	9Y313228	カレラ成長日本列島株式ファンド	カレラアセットマネジメント株式会社	20220826	20530825	20240104	四半期	非対象
20230621	追加	9Y314199	グローバル医薬品株式ファンド	カレラアセットマネジメント株式会社	20190930	20530925	20240104	隔月	非対象
20230621	追加	9Y317204	ニュー・ニッチ　日本小型株ファンド	カレラアセットマネジメント株式会社	20200420	20530415	20240104	年2回	非対象
20230621	追加	9Y318164	フィリピン株式ファンド	カレラアセットマネジメント株式会社	20160426	20530425	20240104	年2回	非対象
20230621	追加	9Y319212	ブラジル株式ファンド	カレラアセットマネジメント株式会社	20210225	20530217	20240104	四半期	非対象
20230621	追加	9Y311143	フランス株式ファンド	カレラアセットマネジメント株式会社	20140318	20530317	20240104	年2回	非対象
20230621	追加	9Y316203	未来の光　日本小型株式ファンド	カレラアセットマネジメント株式会社	20200323	20530317	20240104	年2回	非対象
20230621	追加	9Y314133	メキシコ株式ファンド	カレラアセットマネジメント株式会社	20130326	20530317	20240104	年2回	非対象
20230621	追加	9Y314229	ゆたか観光立国日本株式ファンド	カレラアセットマネジメント株式会社	20220921	20530920	20240104	年1回	非対象
20230621	追加	3531298C	ＧＳ　・日本株ファンド（自動けいぞく）（愛称：牛若丸（自動けいぞく））　	ゴールドマン・サックス・アセット・マネジメント株式会社	19981228		20240104	年1回	非対象
20230621	追加	35311172	ＧＳ　グローバル・ビッグデータ投資戦略　Ａコース（為替ヘッジあり）	ゴールドマン・サックス・アセット・マネジメント株式会社	20170224		20240104	年1回	非対象
20230621	追加	35312172	ＧＳ　グローバル・ビッグデータ投資戦略　Ｂコース（為替ヘッジなし）	ゴールドマン・サックス・アセット・マネジメント株式会社	20170224		20240104	年1回	非対象
20230621	追加	35311218	ＧＳ　グローバル環境リーダーズ　年２回決算コース	ゴールドマン・サックス・アセット・マネジメント株式会社	20210826		20240104	年2回	非対象
20230621	追加	35311004	ＧＳ　日本小型株ファンド　　	ゴールドマン・サックス・アセット・マネジメント株式会社	20000428		20240104	年2回	非対象
20230621	追加	35312156	ＧＳ　日本フォーカス・グロース　年２回決算コース	ゴールドマン・サックス・アセット・マネジメント株式会社	20150617		20240104	年2回	非対象
20230621	追加	3531317C	ＧＳ　ビッグデータ・ストラテジー（エマージング株）	ゴールドマン・サックス・アセット・マネジメント株式会社	20171212		20240104	年2回	非対象
20230621	追加	35311177	ＧＳ　ビッグデータ・ストラテジー（日本株）	ゴールドマン・サックス・アセット・マネジメント株式会社	20170705		20240104	年2回	非対象
20230621	追加	35311174	ＧＳ　ビッグデータ・ストラテジー（米国小型株）　Ａコース（為替ヘッジあり）	ゴールドマン・サックス・アセット・マネジメント株式会社	20170407		20240104	年2回	非対象
20230621	追加	35312174	ＧＳ　ビッグデータ・ストラテジー（米国小型株）　Ｂコース（為替ヘッジなし）	ゴールドマン・サックス・アセット・マネジメント株式会社	20170407		20240104	年2回	非対象
20230621	追加	35311163	ＧＳ　米国成長株集中投資ファンド　年２回決算コース	ゴールドマン・サックス・アセット・マネジメント株式会社	20160315		20240104	年2回	非対象
20230621	追加	35312229	ＧＳグローバル・リアルアセット・ファンド（為替ヘッジなし）	ゴールドマン・サックス・アセット・マネジメント株式会社	20220928		20240104	年2回	非対象
20230621	追加	35311229	ＧＳグローバル・リアルアセット・ファンド（限定為替ヘッジ）	ゴールドマン・サックス・アセット・マネジメント株式会社	20220928		20240104	年2回	非対象
20230621	追加	35311202	ＧＳフューチャー・テクノロジー・リーダーズ　Ａコース（限定為替ヘッジ）　	ゴールドマン・サックス・アセット・マネジメント株式会社	20200225		20240104	年2回	非対象
20230621	追加	35312202	ＧＳフューチャー・テクノロジー・リーダーズ　Ｂコース（為替ヘッジなし）	ゴールドマン・サックス・アセット・マネジメント株式会社	20200225		20240104	年2回	非対象
20230621	追加	3531199B	ｎｅｔＷＩＮ　ＧＳテクノロジー株式ファンド　Ａコース（為替ヘッジあり）　　	ゴールドマン・サックス・アセット・マネジメント株式会社	19991129		20240104	年2回	非対象
20230621	追加	3531299B	ｎｅｔＷＩＮ　ＧＳテクノロジー株式ファンド　Ｂコース（為替ヘッジなし）　　	ゴールドマン・サックス・アセット・マネジメント株式会社	19991129		20240104	年2回	非対象
20230621	追加	9N31114C	コモンズ３０＋しずぎんファンド	コモンズ投信株式会社	20141229		20240104	年1回	非対象
20230621	追加	9N311091	コモンズ３０ファンド	コモンズ投信株式会社	20090119		20240104	年1回	対象
20230621	追加	9N31113C	ザ・２０２０ビジョン	コモンズ投信株式会社	20131227		20240104	年1回	非対象
20230621	追加	71311998	さわかみファンド	さわかみ投信株式会社	19990824		20240104	年1回	非対象
20230621	追加	20314074	シュローダー・エマージング株式ファンド（１年決算型）	シュローダー・インベストメント・マネジメント株式会社	20070427		20240104	年1回	非対象
20230621	追加	20313074	シュローダー・エマージング株式ファンド（３ヵ月決算型）	シュローダー・インベストメント・マネジメント株式会社	20070427		20240104	四半期	非対象
20230621	追加	20312215	シュローダー・グローバル・リートＥＳＧフォーカス・ファンド（資産成長型）	シュローダー・インベストメント・マネジメント株式会社	20210525		20240104	年1回	非対象
20230621	追加	20312061	シュローダーＢＩＣｓ株式ファンド	シュローダー・インベストメント・マネジメント株式会社	20060131		20240104	四半期	非対象
20230621	追加	2031398C	シュローダー日本株式オープン	シュローダー・インベストメント・マネジメント株式会社	19981201		20240104	年1回	非対象
20230621	追加	20311982	シュローダー日本ファンド	シュローダー・インベストメント・マネジメント株式会社	19980227		20240104	年2回	非対象
20230621	追加	AI311197	グローバル株式ファンド	スカイオーシャン・アセットマネジメント株式会社	20190731		20240104	年1回	対象
20230621	追加	AI311201	世界成長スマートファンド	スカイオーシャン・アセットマネジメント株式会社	20200131		20240104	年1回	非対象
20230621	追加	AI311231	日米連続好配当株式ファンド	スカイオーシャン・アセットマネジメント株式会社	20230126		20240104	年1回	非対象
20230621	追加	AI311217	みらいコネクトファンド	スカイオーシャン・アセットマネジメント株式会社	20210713		20240104	年1回	非対象
20230621	追加	55311224	ステート・ストリート世界厳選成長株ファンド	ステート・ストリート・グローバル・アドバイザーズ株式会社	20220425		20240104	年1回	非対象
20230621	追加	55311179	全世界株式インデックス・ファンド	ステート・ストリート・グローバル・アドバイザーズ株式会社	20170908		20240104	年1回	対象
20230621	追加	55312179	米国株式インデックス・ファンド	ステート・ストリート・グローバル・アドバイザーズ株式会社	20170929		20240104	年1回	対象
20230621	追加	96311073	セゾン・グローバルバランスファンド	セゾン投信株式会社	20070315		20240104	年1回	対象
20230621	追加	96312073	セゾン資産形成の達人ファンド	セゾン投信株式会社	20070315		20240104	年1回	対象
20230621	追加	96311222	セゾン共創日本ファンド	セゾン投信株式会社	20220201		20240104	年1回	非対象
20230621	追加	04313183	ＦＡＮＧ＋インデックス・オープン	大和アセットマネジメント株式会社	20180305		20240104	年1回	非対象
20230621	追加	0431X169	ｉＦｒｅｅ　８資産バランス	大和アセットマネジメント株式会社	20160908		20240104	年1回	対象
20230621	追加	0431O169	ｉＦｒｅｅ　ＪＰＸ日経４００インデックス	大和アセットマネジメント株式会社	20160908		20240104	年1回	対象
